Application,ProcessID,SwapChainAddress,PresentRuntime,SyncInterval,PresentFlags,AllowsTearing,PresentMode,TimeInMs,MsBetweenSimulationStart,MsBetweenPresents,MsBetweenDisplayChange,MsInPresentAPI,MsRenderPresentLatency,MsUntilDisplayed,CPUStartTimeInMs,MsBetweenAppStart,MsCPUBusy,MsCPUWait,MsGPULatency,MsGPUTime,MsGPUBusy,MsGPUWait,MsAnimationError,AnimationTime,MsFlipDelay,MsAllInputToPhotonLatency,MsClickToPhotonLatency
<unknown>,1356,0x0,Other,-1,0,0,Hardware: Legacy Flip,28668.5150,NA,66.63720000000001,66.65340000000000,0.00000000000000,0.17920000000000,8.5340,28601.8778,66.6372,66.6372,0.0000,0.4717,66.3447,0.9368,65.4079,-49.7012,28601.8778,NA,NA,NA
<unknown>,1356,0x0,Other,-1,0,0,Hardware: Legacy Flip,29003.0499,NA,334.53489999999999,326.31729999999999,0.00000000000000,0.01110000000000,0.3164,28668.5150,334.5349,334.5349,0.0000,0.1792,334.3668,1.4192,332.9476,-259.6801,28668.5150,NA,NA,NA
<unknown>,1356,0x0,Other,-1,0,0,Hardware: Legacy Flip,29003.5032,NA,0.45330000000000,7.00210000000000,0.00000000000000,0.30810000000000,6.8652,29003.0499,0.4533,0.4533,0.0000,0.0111,0.7503,0.6561,0.0942,327.5328,29003.0499,NA,NA,NA
Code.exe,19316,0x27AFE9C5770,DXGI,0,0,0,Composed: Flip,29149.0892,NA,5893.92969999999968,NA,0.30650000000000,1.50750000000000,11.3020,23255.5193,5893.8764,5893.5699,0.3065,5892.4609,2.6165,1.0953,1.5212,NA,23255.5193,NA,NA,NA
<unknown>,1356,0x0,Other,-1,0,0,Hardware: Legacy Flip,29151.5091,NA,148.00590000000000,150.02279999999999,0.00000000000000,0.17150000000000,8.8821,29003.5032,148.0059,148.0059,0.0000,0.3081,147.8693,0.5127,147.3566,-149.5695,29003.5032,NA,NA,NA
<unknown>,1356,0x0,Other,-1,0,0,Hardware: Legacy Flip,29165.7892,NA,14.28010000000000,16.66440000000000,0.00000000000000,0.11790000000000,11.2664,29151.5091,14.2801,14.2801,0.0000,14.0270,0.3710,0.3710,0.0000,131.3415,29151.5091,NA,NA,NA
<unknown>,1356,0x0,Other,-1,0,0,Hardware: Legacy Flip,29304.1745,NA,138.38530000000000,127.50700000000001,0.00000000000000,0.01110000000000,0.3881,29165.7892,138.3853,138.3853,0.0000,0.1179,138.2785,0.3810,137.8975,-113.2269,29165.7892,NA,NA,NA
<unknown>,1356,0x0,Other,-1,0,0,Hardware: Legacy Flip,29304.6843,NA,0.50980000000000,5.82250000000000,0.00000000000000,0.17040000000000,5.7008,29304.1745,0.5098,0.5098,0.0000,0.0111,0.6691,0.5813,0.0878,132.5628,29304.1745,NA,NA,NA
<unknown>,1356,0x0,Other,-1,0,0,Hardware: Legacy Flip,29445.3470,NA,140.66270000000000,149.98509999999999,0.00000000000000,0.22200000000000,15.0232,29304.6843,140.6627,140.6627,0.0000,0.1704,140.7143,0.7502,139.9641,-149.4753,29304.6843,NA,NA,NA
<unknown>,1356,0x0,Other,-1,0,0,Hardware: Legacy Flip,29518.5381,NA,73.19110000000001,66.68490000000000,0.00000000000000,0.32020000000000,8.5170,29445.3470,73.1911,73.1911,0.0000,0.2220,73.2893,0.8203,72.4690,73.9778,29445.3470,NA,NA,NA
<unknown>,1356,0x0,Other,-1,0,0,Hardware: Legacy Flip,29995.7037,NA,477.16559999999998,483.33819999999997,0.00000000000000,0.01690000000000,14.6896,29518.5381,477.1656,477.1656,0.0000,0.3202,476.8623,1.1148,475.7475,-410.1471,29518.5381,NA,NA,NA
brave.exe,29928,0x1FE7545DD80,DXGI,0,0,0,Composed: Flip,28665.8057,NA,71.16050000000000,66.65340000000000,0.49940000000000,0.48520000000000,11.2433,28595.0227,71.2824,70.7830,0.4994,67.3690,3.8992,1.1950,2.7042,-49.9060,28595.0227,NA,NA,NA
<unknown>,1356,0x0,Other,-1,0,0,Hardware: Legacy Flip,30045.3069,NA,49.60320000000000,50.00430000000000,0.00000000000000,0.14890000000000,15.0907,29995.7037,49.6032,49.6032,0.0000,0.0169,49.7352,0.8472,48.8880,427.1613,29995.7037,NA,NA,NA
<unknown>,1356,0x0,Other,-1,0,0,Hardware: Legacy Flip,30078.6186,NA,33.31170000000000,33.32670000000000,0.00000000000000,0.33730000000000,15.1057,30045.3069,33.3117,33.3117,0.0000,0.1489,33.5001,0.8172,32.6829,16.2765,30045.3069,NA,NA,NA
<unknown>,1356,0x0,Other,-1,0,0,Hardware: Legacy Flip,30445.0876,NA,366.46899999999999,366.63979999999998,0.00000000000000,0.32230000000000,15.2765,30078.6186,366.4690,366.4690,0.0000,0.3373,366.4540,0.8070,365.6470,-333.3281,30078.6186,NA,NA,NA
<unknown>,1356,0x0,Other,-1,0,0,Hardware: Legacy Flip,30520.2681,NA,75.18049999999999,66.66050000000000,0.00000000000000,0.41140000000000,6.7565,30445.0876,75.1805,75.1805,0.0000,0.3223,75.2696,0.9704,74.2992,299.8085,30445.0876,NA,NA,NA
<unknown>,1356,0x0,Other,-1,0,0,Hardware: Legacy Flip,30795.2446,NA,274.97649999999999,283.37259999999998,0.00000000000000,0.01450000000000,15.1526,30520.2681,274.9765,274.9765,0.0000,0.4114,274.5796,1.2233,273.3563,-208.1921,30520.2681,NA,NA,NA
<unknown>,1356,0x0,Other,-1,0,0,Hardware: Legacy Flip,31011.8216,NA,216.57700000000000,216.66260000000000,0.00000000000000,0.01070000000000,15.2382,30795.2446,216.5770,216.5770,0.0000,0.0145,216.5732,1.0600,215.5132,58.3139,30795.2446,NA,NA,NA
<unknown>,1356,0x0,Other,-1,0,0,Hardware: Legacy Flip,31428.1259,NA,416.30430000000001,416.67700000000002,0.00000000000000,0.14270000000000,15.6109,31011.8216,416.3043,416.3043,0.0000,0.0107,416.4363,0.8938,415.5425,-200.1000,31011.8216,NA,NA,NA
<unknown>,1356,0x0,Other,-1,0,0,Hardware: Legacy Flip,31529.9120,NA,101.78610000000000,99.96090000000000,0.00000000000000,0.09070000000000,13.7857,31428.1259,101.7861,101.7861,0.0000,0.1427,101.7341,0.8807,100.8534,316.3434,31428.1259,NA,NA,NA
<unknown>,1356,0x0,Other,-1,0,0,Hardware: Legacy Flip,31561.8771,NA,31.96510000000000,33.34040000000000,0.00000000000000,0.19410000000000,15.1610,31529.9120,31.9651,31.9651,0.0000,0.0907,32.0685,0.9511,31.1174,68.4457,31529.9120,NA,NA,NA
<unknown>,1356,0x0,Other,-1,0,0,Hardware: Legacy Flip,31995.1880,NA,433.31090000000000,433.33150000000001,0.00000000000000,0.30700000000000,15.1816,31561.8771,433.3109,433.3109,0.0000,0.1941,433.4238,1.2335,432.1903,-401.3664,31561.8771,NA,NA,NA
brave.exe,29928,0x1FE7545DD80,DXGI,0,0,0,Composed: Flip,30073.5979,NA,1407.79220000000009,1416.67530000000011,0.34780000000000,0.46470000000000,20.1264,28666.3051,1407.6406,1407.2928,0.3478,1403.4195,4.3380,1.3414,2.9966,-1345.3929,28666.3051,NA,NA,NA
<unknown>,1356,0x0,Other,-1,0,0,Hardware: Legacy Flip,32295.2491,NA,300.06110000000001,300.02120000000002,0.00000000000000,0.10750000000000,15.1417,31995.1880,300.0611,300.0611,0.0000,0.3070,299.8616,0.6026,299.2590,133.2897,31995.1880,NA,NA,NA
<unknown>,1356,0x0,Other,-1,0,0,Hardware: Legacy Flip,32354.3017,NA,59.05260000000000,50.00440000000000,0.00000000000000,0.34950000000000,6.0935,32295.2491,59.0526,59.0526,0.0000,0.1075,59.2946,1.1325,58.1621,250.0567,32295.2491,NA,NA,NA
<unknown>,1356,0x0,Other,-1,0,0,Hardware: Legacy Flip,32428.2429,NA,73.94119999999999,83.29720000000000,0.00000000000000,0.11790000000000,15.4495,32354.3017,73.9412,73.9412,0.0000,0.3495,73.7096,1.2733,72.4363,-24.2446,32354.3017,NA,NA,NA
<unknown>,1356,0x0,Other,-1,0,0,Hardware: Legacy Flip,32537.3449,NA,109.10200000000000,100.03070000000000,0.00000000000000,0.26830000000000,6.3782,32428.2429,109.1020,109.1020,0.0000,0.1179,109.2524,1.3502,107.9022,-26.0895,32428.2429,NA,NA,NA
<unknown>,1356,0x0,Other,-1,0,0,Hardware: Legacy Flip,32994.9488,NA,457.60390000000001,466.65499999999997,0.00000000000000,0.01130000000000,15.4293,32537.3449,457.6039,457.6039,0.0000,0.2683,457.3469,0.9290,456.4179,-357.5530,32537.3449,NA,NA,NA
<unknown>,1356,0x0,Other,-1,0,0,Hardware: Legacy Flip,33044.9865,NA,50.03770000000000,50.00850000000000,0.00000000000000,0.17200000000000,15.4001,32994.9488,50.0377,50.0377,0.0000,0.0113,50.1984,0.9699,49.2285,407.5954,32994.9488,NA,NA,NA
<unknown>,1356,0x0,Other,-1,0,0,Hardware: Legacy Flip,33428.3233,NA,383.33679999999998,383.30590000000001,0.00000000000000,0.10410000000000,15.3692,33044.9865,383.3368,383.3368,0.0000,0.1720,383.2689,0.9535,382.3154,-333.2682,33044.9865,NA,NA,NA
<unknown>,1356,0x0,Other,-1,0,0,Hardware: Legacy Flip,33549.6429,NA,121.31959999999999,116.67270000000001,0.00000000000000,0.30330000000000,10.7223,33428.3233,121.3196,121.3196,0.0000,0.1041,121.5188,0.7767,120.7421,266.6641,33428.3233,NA,NA,NA
<unknown>,1356,0x0,Other,-1,0,0,Hardware: Legacy Flip,33794.9015,NA,245.25860000000000,249.99639999999999,0.00000000000000,0.10660000000000,15.4601,33549.6429,245.2586,245.2586,0.0000,0.3033,245.0619,1.0210,244.0409,-128.6768,33549.6429,NA,NA,NA
brave.exe,29928,0x1FE7545DD80,DXGI,0,0,0,Composed: Flip,32351.8816,NA,2278.28369999999995,2266.67090000000007,0.56450000000000,1.19390000000000,8.5136,30073.9457,2278.5004,2277.9359,0.5645,2276.8756,2.2542,1.1061,1.1481,-859.0303,30073.9457,NA,NA,NA
<unknown>,1356,0x0,Other,-1,0,0,Hardware: Legacy Flip,33994.9240,NA,200.02250000000001,199.98939999999999,0.00000000000000,0.24650000000000,15.4270,33794.9015,200.0225,200.0225,0.0000,0.1066,200.1624,1.5067,198.6557,45.2692,33794.9015,NA,NA,NA
<unknown>,1356,0x0,Other,-1,0,0,Hardware: Legacy Flip,34111.3962,NA,116.47220000000000,116.71550000000001,0.00000000000000,0.46420000000000,15.6703,33994.9240,116.4722,116.4722,0.0000,0.2465,116.6899,0.9285,115.7614,83.3070,33994.9240,NA,NA,NA
<unknown>,1356,0x0,Other,-1,0,0,Hardware: Legacy Flip,34428.2154,NA,316.81920000000002,316.63940000000002,0.00000000000000,0.31400000000000,15.4905,34111.3962,316.8192,316.8192,0.0000,0.4642,316.6690,1.4560,315.2130,-200.1672,34111.3962,NA,NA,NA
<unknown>,1356,0x0,Other,-1,0,0,Hardware: Legacy Flip,34528.5905,NA,100.37510000000000,99.99500000000000,0.00000000000000,0.32760000000000,15.1104,34428.2154,100.3751,100.3751,0.0000,0.3140,100.3887,1.1918,99.1969,216.8242,34428.2154,NA,NA,NA
<unknown>,1356,0x0,Other,-1,0,0,Hardware: Legacy Flip,34554.2493,NA,25.65880000000000,16.64970000000000,0.00000000000000,0.27420000000000,6.1013,34528.5905,25.6588,25.6588,0.0000,0.3276,25.6054,0.8197,24.7857,83.7254,34528.5905,NA,NA,NA
brave.exe,29928,0x1FE7545DD80,DXGI,0,0,0,Composed: Flip,34109.1781,NA,1757.29649999999992,1766.67129999999997,0.47490000000000,0.50530000000000,17.8884,32352.4461,1757.2069,1756.7320,0.4749,1749.2430,7.9943,2.9556,5.0387,511.8291,32352.4461,NA,NA,NA
<unknown>,1356,0x0,Other,-1,0,0,Hardware: Legacy Flip,34913.0706,NA,358.82130000000001,366.69119999999998,0.00000000000000,0.29790000000000,13.9712,34554.2493,358.8213,358.8213,0.0000,0.2742,358.8450,1.7200,357.1250,-341.0324,34554.2493,NA,NA,NA
<unknown>,1356,0x0,Other,-1,0,0,Hardware: Legacy Flip,34929.2732,NA,16.20260000000000,16.63750000000000,0.00000000000000,0.42030000000000,14.4061,34913.0706,16.2026,16.2026,0.0000,0.7983,15.8246,0.6524,15.1722,342.1838,34913.0706,NA,NA,NA
<unknown>,1356,0x0,Other,-1,0,0,Hardware: Legacy Flip,34946.3679,NA,17.09470000000000,16.66480000000000,0.00000000000000,0.25800000000000,13.9762,34929.2732,17.0947,17.0947,0.0000,16.2745,1.0782,0.5504,0.5278,-0.4622,34929.2732,NA,NA,NA
<unknown>,1356,0x0,Other,-1,0,0,Hardware: Legacy Flip,34995.0129,NA,48.64500000000000,50.03620000000000,0.00000000000000,0.45700000000000,15.3674,34946.3679,48.6450,48.6450,0.0000,0.2580,48.8440,1.1001,47.7439,-32.9415,34946.3679,NA,NA,NA
<unknown>,1356,0x0,Other,-1,0,0,Hardware: Legacy Flip,35294.9057,NA,299.89280000000002,299.98550000000000,0.00000000000000,0.21550000000000,15.4601,34995.0129,299.8928,299.8928,0.0000,0.4570,299.6513,1.0892,298.5621,-251.3405,34995.0129,NA,NA,NA
<unknown>,1356,0x0,Other,-1,0,0,Hardware: Legacy Flip,35428.3153,NA,133.40960000000001,133.34469999999999,0.00000000000000,0.14160000000000,15.3952,35294.9057,133.4096,133.4096,0.0000,0.2155,133.3357,0.9616,132.3741,166.5481,35294.9057,NA,NA,NA
<unknown>,1356,0x0,Other,-1,0,0,Hardware: Legacy Flip,35560.2683,NA,131.95300000000000,133.30080000000001,0.00000000000000,0.16970000000000,16.7430,35428.3153,131.9530,131.9530,0.0000,0.1416,131.9811,0.6374,131.3437,0.1088,35428.3153,NA,NA,NA
<unknown>,1356,0x0,Other,-1,0,0,Hardware: Legacy Flip,35995.0788,NA,434.81049999999999,433.37310000000002,0.00000000000000,0.01460000000000,15.3056,35560.2683,434.8105,434.8105,0.0000,0.1697,434.6554,1.0787,433.5767,-301.4201,35560.2683,NA,NA,NA
<unknown>,1356,0x0,Other,-1,0,0,Hardware: Legacy Flip,36045.0806,NA,50.00180000000000,50.00970000000000,0.00000000000000,0.29510000000000,15.3135,35995.0788,50.0018,50.0018,0.0000,0.0146,50.2823,1.0048,49.2775,384.8008,35995.0788,NA,NA,NA
<unknown>,1356,0x0,Other,-1,0,0,Hardware: Legacy Flip,36445.1541,NA,400.07350000000002,399.99020000000002,0.00000000000000,0.13320000000000,15.2302,36045.0806,400.0735,400.0735,0.0000,0.2951,399.9116,0.9088,399.0028,-349.9884,36045.0806,NA,NA,NA
<unknown>,1356,0x0,Other,-1,0,0,Hardware: Legacy Flip,36566.5785,NA,121.42440000000001,116.64990000000000,0.00000000000000,0.28770000000000,10.4557,36445.1541,121.4244,121.4244,0.0000,0.1332,121.5789,0.7701,120.8088,283.4236,36445.1541,NA,NA,NA
brave.exe,29928,0x1FE7545DD80,DXGI,0,0,0,Composed: Flip,34923.9632,NA,814.78510000000006,816.61279999999999,0.29520000000000,2.51260000000000,19.7161,34109.6530,814.6054,814.3102,0.2952,811.7082,5.1146,1.7547,3.3599,940.5941,34109.6530,NA,NA,NA
<unknown>,1356,0x0,Other,-1,0,0,Hardware: Legacy Flip,36795.1874,NA,228.60890000000001,233.33959999999999,0.00000000000000,0.01370000000000,15.1864,36566.5785,228.6089,228.6089,0.0000,0.2877,228.3349,1.0811,227.2538,-111.9152,36566.5785,NA,NA,NA
brave.exe,29928,0x1FE7545DD80,DXGI,0,0,0,Composed: Flip,36914.6397,NA,1990.67650000000003,1983.33680000000004,0.37690000000000,2.47170000000000,12.3764,34924.2584,1990.7582,1990.3813,0.3769,1984.6012,8.2518,3.4609,4.7909,-1168.7314,34924.2584,NA,NA,NA
<unknown>,1356,0x0,Other,-1,0,0,Hardware: Legacy Flip,36918.3793,NA,123.19190000000000,116.64230000000001,0.00000000000000,0.32560000000000,8.6368,36795.1874,123.1919,123.1919,0.0000,0.0137,123.5038,1.4700,122.0338,111.9666,36795.1874,NA,NA,NA
<unknown>,1356,0x0,Other,-1,0,0,Hardware: Legacy Flip,36965.7153,NA,47.33600000000000,50.07470000000000,0.00000000000000,0.32890000000000,11.3755,36918.3793,47.3360,47.3360,0.0000,0.3256,47.3393,0.8363,46.5030,73.1172,36918.3793,NA,NA,NA
<unknown>,1356,0x0,Other,-1,0,0,Hardware: Legacy Flip,36995.2679,NA,29.55260000000000,33.26110000000000,0.00000000000000,0.32790000000000,15.0840,36965.7153,29.5526,29.5526,0.0000,0.3289,29.5516,0.8803,28.6713,14.0749,36965.7153,NA,NA,NA
brave.exe,29928,0x1FE7545DD80,DXGI,0,0,0,Composed: Flip,36964.1295,NA,49.48980000000000,50.07470000000000,0.36780000000000,0.75450000000000,12.9613,36915.0166,49.4807,49.1129,0.3678,48.9684,0.8990,0.8945,0.0045,1940.6835,36915.0166,NA,NA,NA
<unknown>,1356,0x0,Other,-1,0,0,Hardware: Legacy Flip,37428.5074,NA,433.23950000000002,433.32819999999998,0.00000000000000,0.20980000000000,15.1727,36995.2679,433.2395,433.2395,0.0000,0.3279,433.1214,0.7183,432.4031,-403.7756,36995.2679,NA,NA,NA
brave.exe,29928,0x1FE7545DD80,DXGI,0,0,0,Composed: Flip,37496.9587,NA,532.82920000000001,533.25109999999995,0.36660000000000,1.08320000000000,13.3832,36964.4973,532.8280,532.4614,0.3666,531.7822,1.7624,0.8173,0.9451,-483.7704,36964.4973,NA,NA,NA
<unknown>,1356,0x0,Other,-1,0,0,Hardware: Legacy Flip,37499.1279,NA,70.62050000000001,66.66180000000000,0.00000000000000,0.15570000000000,11.2140,37428.5074,70.6205,70.6205,0.0000,0.2098,70.5664,0.6080,69.9584,366.5777,37428.5074,NA,NA,NA
<unknown>,1356,0x0,Other,-1,0,0,Hardware: Legacy Flip,37519.8060,NA,20.67810000000000,16.68350000000000,0.00000000000000,0.34260000000000,7.2194,37499.1279,20.6781,20.6781,0.0000,0.1557,20.8650,0.7684,20.0966,53.9370,37499.1279,NA,NA,NA
<unknown>,1356,0x0,Other,-1,0,0,Hardware: Legacy Flip,37545.1131,NA,25.30710000000000,33.35970000000000,0.00000000000000,0.32780000000000,15.2720,37519.8060,25.3071,25.3071,0.0000,0.3426,25.2923,0.8830,24.4093,-12.6816,37519.8060,NA,NA,NA
brave.exe,29928,0x1FE7545DD80,DXGI,0,0,0,Composed: Flip,37517.8975,NA,20.93880000000000,16.68350000000000,0.40240000000000,0.81840000000000,9.1279,37497.3253,20.9746,20.5722,0.4024,3.6905,17.7001,0.9940,16.7061,516.1445,37497.3253,NA,NA,NA
<unknown>,1356,0x0,Other,-1,0,0,Hardware: Legacy Flip,37574.8966,NA,29.78350000000000,16.61970000000000,0.00000000000000,0.48040000000000,2.1082,37545.1131,29.7835,29.7835,0.0000,0.3278,29.9361,1.0367,28.8994,8.6874,37545.1131,NA,NA,NA
brave.exe,29928,0x1FE7545DD80,DXGI,0,0,0,Composed: Flip,37628.7899,NA,110.89239999999999,116.65779999999999,0.52380000000000,1.37830000000000,14.8933,37518.2999,111.0138,110.4900,0.5238,111.1866,0.6817,0.6774,0.0043,-95.6832,37518.2999,NA,NA,NA
<unknown>,1356,0x0,Other,-1,0,0,Hardware: Legacy Flip,37631.2385,NA,56.34190000000000,66.67840000000000,0.00000000000000,0.16170000000000,12.4447,37574.8966,56.3419,56.3419,0.0000,0.4804,56.0232,1.3044,54.7188,-36.8949,37574.8966,NA,NA,NA
brave.exe,29928,0x1FE7545DD80,DXGI,0,0,0,Composed: Flip,37651.4412,NA,22.65130000000000,16.68550000000000,0.32550000000000,0.81720000000000,8.9275,37629.3137,22.4530,22.1275,0.3255,1.9897,20.9550,1.2056,19.7494,94.3283,37629.3137,NA,NA,NA
<unknown>,1356,0x0,Other,-1,0,0,Hardware: Legacy Flip,37653.4419,NA,22.20340000000000,16.68550000000000,0.00000000000000,0.33210000000000,6.9268,37631.2385,22.2034,22.2034,0.0000,0.1617,22.3738,0.7842,21.5896,39.6564,37631.2385,NA,NA,NA
brave.exe,29928,0x1FE7545DD80,DXGI,0,0,0,Composed: Flip,37668.1975,NA,16.75630000000000,16.64690000000000,0.54940000000000,0.64820000000000,8.8181,37651.7667,16.9802,16.4308,0.5494,10.2433,6.8357,1.4367,5.3990,5.8061,37651.7667,NA,NA,NA
<unknown>,1356,0x0,Other,-1,0,0,Hardware: Legacy Flip,37669.9391,NA,16.49720000000000,16.64690000000000,0.00000000000000,0.32820000000000,7.0765,37653.4419,16.4972,16.4972,0.0000,0.3321,16.4933,0.8540,15.6393,5.5565,37653.4419,NA,NA,NA
brave.exe,29928,0x1FE7545DD80,DXGI,0,0,0,Composed: Flip,37830.2741,NA,162.07660000000001,166.71850000000001,0.46620000000000,1.31720000000000,13.4600,37668.7469,161.9934,161.5272,0.4662,162.0844,0.7600,0.7541,0.0059,-149.7383,37668.7469,NA,NA,NA
<unknown>,1356,0x0,Other,-1,0,0,Hardware: Legacy Flip,37832.9848,NA,163.04570000000001,166.71850000000001,0.00000000000000,0.28870000000000,10.7493,37669.9391,163.0457,163.0457,0.0000,0.3282,163.0062,0.8427,162.1635,-150.2213,37669.9391,NA,NA,NA
brave.exe,29928,0x1FE7545DD80,DXGI,0,0,0,Composed: Flip,37851.2486,NA,20.97450000000000,16.72070000000000,0.74270000000000,0.78630000000000,9.2062,37830.7403,21.2510,20.5083,0.7427,2.9175,18.3771,1.3466,17.0305,145.2727,37830.7403,NA,NA,NA
<unknown>,1356,0x0,Other,-1,0,0,Hardware: Legacy Flip,37853.5603,NA,20.57550000000000,16.72070000000000,0.00000000000000,0.55260000000000,6.8945,37832.9848,20.5755,20.5755,0.0000,0.2887,20.8394,1.1917,19.6477,146.3250,37832.9848,NA,NA,NA
brave.exe,29928,0x1FE7545DD80,DXGI,0,0,0,Composed: Flip,37896.1864,NA,44.93780000000000,49.89820000000000,0.40760000000000,0.97940000000000,14.1666,37851.9913,44.6027,44.1951,0.4076,44.3121,0.8624,0.8573,0.0051,-28.6472,37851.9913,NA,NA,NA
<unknown>,1356,0x0,Other,-1,0,0,Hardware: Legacy Flip,37898.2450,NA,44.68470000000000,49.89820000000000,0.00000000000000,0.33390000000000,12.1080,37853.5603,44.6847,44.6847,0.0000,0.5526,44.4660,0.8371,43.6289,-29.3227,37853.5603,NA,NA,NA
brave.exe,29928,0x1FE7545DD80,DXGI,0,0,0,Composed: Flip,37918.2454,NA,22.05900000000000,16.66520000000000,0.39910000000000,0.96580000000000,8.7728,37896.5940,22.0505,21.6514,0.3991,1.5972,21.0200,1.3090,19.7110,27.9375,37896.5940,NA,NA,NA
<unknown>,1356,0x0,Other,-1,0,0,Hardware: Legacy Flip,37920.2973,NA,22.05230000000000,16.66520000000000,0.00000000000000,0.35380000000000,6.7209,37898.2450,22.0523,22.0523,0.0000,0.3339,22.0722,0.8649,21.2073,28.0195,37898.2450,NA,NA,NA
brave.exe,29928,0x1FE7545DD80,DXGI,0,0,0,Composed: Flip,37962.6488,NA,44.40340000000000,49.98880000000000,0.40220000000000,0.98050000000000,14.3582,37918.6445,44.4065,44.0043,0.4022,44.1113,0.8735,0.8675,0.0060,-27.9383,37918.6445,NA,NA,NA
<unknown>,1356,0x0,Other,-1,0,0,Hardware: Legacy Flip,37964.8064,NA,44.50910000000000,49.98880000000000,0.00000000000000,0.27110000000000,12.2006,37920.2973,44.5091,44.5091,0.0000,0.3538,44.4264,0.8106,43.6158,-27.9365,37920.2973,NA,NA,NA
<unknown>,1356,0x0,Other,-1,0,0,Hardware: Legacy Flip,37981.6863,NA,16.87990000000000,16.67590000000000,0.00000000000000,0.33090000000000,11.9966,37964.8064,16.8799,16.8799,0.0000,0.2711,16.9397,0.8438,16.0959,27.8332,37964.8064,NA,NA,NA
brave.exe,29928,0x1FE7545DD80,DXGI,0,0,0,Composed: Flip,37980.0049,NA,17.35610000000000,16.67590000000000,0.21810000000000,0.58740000000000,13.6780,37963.0510,17.1720,16.9539,0.2181,1.6113,15.9300,1.2603,14.6697,27.7306,37963.0510,NA,NA,NA
<unknown>,1356,0x0,Other,-1,0,0,Hardware: Legacy Flip,37995.1789,NA,13.49260000000000,16.67630000000000,0.00000000000000,0.32550000000000,15.1803,37981.6863,13.4926,13.4926,0.0000,0.3309,13.4872,0.8323,12.6549,0.2036,37981.6863,NA,NA,NA
brave.exe,29928,0x1FE7545DD80,DXGI,0,0,0,Composed: Flip,38001.1324,NA,21.12750000000000,33.35130000000000,0.30890000000000,1.14600000000000,25.9018,37980.2230,21.2183,20.9094,0.3089,3.2454,18.8100,1.5527,17.2573,-16.1793,37980.2230,NA,NA,NA
<unknown>,1356,0x0,Other,-1,0,0,Hardware: Legacy Flip,38011.5153,NA,16.33640000000000,16.67500000000000,0.00000000000000,0.34190000000000,15.5189,37995.1789,16.3364,16.3364,0.0000,0.3255,16.3528,0.8427,15.5101,-3.1824,37995.1789,NA,NA,NA
brave.exe,29928,0x1FE7545DD80,DXGI,0,0,0,Composed: Flip,38028.0295,NA,26.89710000000000,16.64140000000000,0.32590000000000,0.87080000000000,15.6461,38001.4413,26.9141,26.5882,0.3259,26.7716,0.6874,0.6772,0.0102,4.5769,38001.4413,NA,NA,NA
<unknown>,1356,0x0,Other,-1,0,0,Hardware: Legacy Flip,38029.9345,NA,18.41920000000000,16.64140000000000,0.00000000000000,0.34440000000000,13.7411,38011.5153,18.4192,18.4192,0.0000,0.3419,18.4217,0.8172,17.6045,-0.3050,38011.5153,NA,NA,NA
<unknown>,1356,0x0,Other,-1,0,0,Hardware: Legacy Flip,38053.4598,NA,23.52530000000000,16.66630000000000,0.00000000000000,0.41260000000000,6.8821,38029.9345,23.5253,23.5253,0.0000,0.3444,23.5935,0.9715,22.6220,1.7529,38029.9345,NA,NA,NA
brave.exe,29928,0x1FE7545DD80,DXGI,0,0,0,Composed: Flip,38051.5022,NA,23.47270000000000,16.66630000000000,0.42650000000000,0.49410000000000,8.8397,38028.3554,23.5733,23.1468,0.4265,18.1412,5.4997,1.4279,4.0718,10.2478,38028.3554,NA,NA,NA
<unknown>,1356,0x0,Other,-1,0,0,Hardware: Legacy Flip,38294.9244,NA,241.46459999999999,250.00149999999999,0.00000000000000,0.30380000000000,15.4190,38053.4598,241.4646,241.4646,0.0000,0.4126,241.3558,0.7791,240.5767,-226.4762,38053.4598,NA,NA,NA
brave.exe,29928,0x1FE7545DD80,DXGI,0,0,0,Composed: Flip,38328.0838,NA,276.58159999999998,283.36829999999998,0.46190000000000,0.93300000000000,15.6264,38051.9287,276.6170,276.1551,0.4619,276.3001,0.7880,0.7809,0.0071,-259.7950,38051.9287,NA,NA,NA
<unknown>,1356,0x0,Other,-1,0,0,Hardware: Legacy Flip,38330.3136,NA,35.38920000000000,33.36680000000000,0.00000000000000,0.31370000000000,13.3966,38294.9244,35.3892,35.3892,0.0000,0.3038,35.3991,0.8405,34.5586,208.0978,38294.9244,NA,NA,NA
brave.exe,29928,0x1FE7545DD80,DXGI,0,0,0,Composed: Flip,38351.3015,NA,23.21770000000000,33.36820000000000,0.32500000000000,0.80250000000000,25.7769,38328.5457,23.0808,22.7558,0.3250,0.5896,22.9687,2.3338,20.6349,243.2488,38328.5457,NA,NA,NA
<unknown>,1356,0x0,Other,-1,0,0,Hardware: Legacy Flip,38361.6970,NA,31.38340000000000,33.36820000000000,0.00000000000000,0.36280000000000,15.3814,38330.3136,31.3834,31.3834,0.0000,0.3137,31.4325,1.2112,30.2213,2.0210,38330.3136,NA,NA,NA
